time,an_x,an_y,an_z,wn_x,wn_y,wn_z,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
25.007231,-0.016051,-0.004238,0.012960,-0.021012,-0.017446,-0.052798,-0.998816,0.452605,1.128153,0.014703,-0.091890,-0.029336
25.012230,-0.016066,-0.004220,0.012960,-0.020912,-0.017436,-0.052797,-0.999279,0.452742,1.128706,0.014598,-0.091977,-0.029600
25.017229,-0.026164,-0.010161,0.007553,-0.048830,0.090707,0.008009,-0.999741,0.452878,1.129258,0.014354,-0.091524,-0.029560
25.023230,-0.026071,-0.010111,0.007554,-0.048634,0.090371,0.008009,-1.000298,0.453041,1.129921,0.014062,-0.090981,-0.029512
25.028229,-0.025994,-0.010069,0.007554,-0.048402,0.089912,0.008010,-1.000762,0.453176,1.130474,0.013820,-0.090532,-0.029472
25.033228,-0.025917,-0.010028,0.007555,-0.048209,0.089553,0.008010,-1.001227,0.453312,1.131027,0.013579,-0.090084,-0.029432
25.038227,-0.004951,-0.004083,0.001001,0.040432,-0.008728,0.008105,-1.001692,0.453447,1.131581,0.013781,-0.090128,-0.029392
25.044228,-0.004960,-0.004124,0.001001,0.040222,-0.008667,0.008105,-1.002251,0.453609,1.132245,0.014023,-0.090180,-0.029343
25.048227,-0.004966,-0.004152,0.001001,0.040124,-0.008678,0.008105,-1.002623,0.453717,1.132687,0.014183,-0.090214,-0.029311
25.054228,-0.003788,-0.005386,0.003998,0.034402,-0.014158,-0.052686,-1.003182,0.453878,1.133351,0.014389,-0.090299,-0.029627
25.059227,-0.003800,-0.005416,0.003998,0.034284,-0.014116,-0.052686,-1.003648,0.454013,1.133905,0.014561,-0.090370,-0.029890
25.064226,-0.003812,-0.005445,0.003998,0.034147,-0.014059,-0.052686,-1.004114,0.454147,1.134458,0.014732,-0.090440,-0.030154
25.069225,-0.003824,-0.005474,0.003998,0.034010,-0.014003,-0.052686,-1.004580,0.454282,1.135012,0.014902,-0.090510,-0.030417
25.074224,0.001570,0.001156,0.015385,-0.056460,0.021572,-0.052862,-1.005046,0.454416,1.135566,0.014619,-0.090402,-0.030681
25.079224,0.001588,0.001204,0.015386,-0.056234,0.021486,-0.052862,-1.005512,0.454550,1.136120,0.014338,-0.090295,-0.030946
25.084223,0.001607,0.001252,0.015386,-0.056009,0.021400,-0.052862,-1.005977,0.454685,1.136675,0.014058,-0.090188,-0.031210
25.088223,0.001621,0.001291,0.015386,-0.055835,0.021337,-0.052862,-1.006350,0.454792,1.137119,0.013835,-0.090103,-0.031421
25.093222,0.017721,-0.001104,-0.003753,-0.006295,-0.115053,-0.052782,-1.006816,0.454926,1.137674,0.013803,-0.090678,-0.031685
25.098221,0.017623,-0.001099,-0.003752,-0.006270,-0.114593,-0.052781,-1.007281,0.455061,1.138229,0.013772,-0.091251,-0.031949
25.104221,0.017506,-0.001092,-0.003752,-0.006244,-0.114109,-0.052781,-1.007839,0.455222,1.138895,0.013734,-0.091935,-0.032266
25.109221,0.017408,-0.001087,-0.003751,-0.006215,-0.113588,-0.052781,-1.008303,0.455356,1.139450,0.013703,-0.092503,-0.032530
25.114220,0.007148,0.015076,0.016597,0.008688,-0.065340,-0.052880,-1.008767,0.455491,1.140005,0.013747,-0.092830,-0.032794
25.120220,0.007081,0.015067,0.016597,0.008704,-0.065053,-0.052880,-1.009323,0.455653,1.140671,0.013799,-0.093220,-0.033112
25.125219,0.007026,0.015059,0.016597,0.008613,-0.064767,-0.052881,-1.009787,0.455788,1.141227,0.013842,-0.093544,-0.033376
25.131220,0.003392,-0.007058,0.003411,-0.034333,-0.047835,0.008010,-1.010343,0.455950,1.141894,0.013636,-0.093831,-0.033328
25.136219,0.003351,-0.007029,0.003411,-0.034169,-0.047632,0.008010,-1.010806,0.456086,1.142451,0.013465,-0.094069,-0.033288
25.141218,0.003311,-0.007000,0.003409,-0.034033,-0.047441,0.008010,-1.011270,0.456221,1.143007,0.013295,-0.094307,-0.033248
25.146217,0.003270,-0.006971,0.003410,-0.033897,-0.047252,0.008010,-1.011733,0.456355,1.143564,0.013126,-0.094543,-0.033208
25.150217,-0.040347,0.002592,-0.014028,0.071706,0.096618,0.008095,-1.012104,0.456463,1.144009,0.013412,-0.094156,-0.033175
25.156218,-0.040248,0.002518,-0.014027,0.071382,0.096459,0.008094,-1.012661,0.456625,1.144676,0.013841,-0.093578,-0.033127
25.161217,-0.040166,0.002457,-0.014027,0.071087,0.095923,0.008093,-1.013127,0.456760,1.145231,0.014196,-0.093098,-0.033086
25.166216,-0.040084,0.002397,-0.014027,0.070802,0.095540,0.008092,-1.013593,0.456895,1.145787,0.014550,-0.092620,-0.033046
25.171215,0.005916,-0.004857,0.021380,0.036848,-0.059638,0.008108,-1.014060,0.457030,1.146342,0.014734,-0.092918,-0.033005
25.175215,0.005875,-0.004882,0.021380,0.036748,-0.059426,0.008108,-1.014434,0.457138,1.146787,0.014881,-0.093156,-0.032973
25.181215,0.005814,-0.004920,0.021380,0.036535,-0.059184,0.008108,-1.014994,0.457299,1.147454,0.015101,-0.093511,-0.032924
25.186214,0.005764,-0.004951,0.021380,0.036407,-0.058926,0.008108,-1.015460,0.457434,1.148011,0.015283,-0.093806,-0.032884
25.192215,0.004612,-0.004919,-0.001978,-0.024174,0.007240,-0.052766,-1.016020,0.457595,1.148680,0.015138,-0.093762,-0.033200
25.197214,0.004618,-0.004898,-0.001978,-0.024059,0.007228,-0.052766,-1.016487,0.457729,1.149237,0.015017,-0.093726,-0.033464
25.202213,0.004624,-0.004878,-0.001978,-0.023963,0.007199,-0.052766,-1.016953,0.457863,1.149794,0.014898,-0.093690,-0.033728
25.207212,0.004630,-0.004858,-0.001978,-0.023868,0.007170,-0.052766,-1.017419,0.457998,1.150351,0.014778,-0.093654,-0.033992
25.212212,-0.033009,0.009393,0.012936,0.164466,0.122653,-0.052585,-1.017885,0.458132,1.150908,0.015601,-0.093041,-0.034255
25.217211,-0.032904,0.009253,0.012937,0.163808,0.122163,-0.052587,-1.018353,0.458266,1.151466,0.016420,-0.092430,-0.034518
25.222210,-0.032800,0.009113,0.012937,0.163153,0.121675,-0.052589,-1.018821,0.458400,1.152023,0.017235,-0.091822,-0.034781
25.227209,-0.005257,0.006131,0.011183,-0.033280,-0.007244,0.007910,-1.019289,0.458535,1.152581,0.017069,-0.091858,-0.034741
25.232208,-0.005263,0.006159,0.011183,-0.033147,-0.007215,0.007910,-1.019758,0.458670,1.153140,0.016903,-0.091894,-0.034701
25.238209,-0.005271,0.006193,0.011183,-0.032965,-0.007160,0.007910,-1.020321,0.458832,1.153810,0.016705,-0.091937,-0.034654
25.242208,-0.005276,0.006216,0.011183,-0.032906,-0.007178,0.007910,-1.020696,0.458940,1.154257,0.016574,-0.091966,-0.034622
25.247208,0.007321,-0.007529,-0.009761,-0.036426,-0.005477,-0.052766,-1.021165,0.459076,1.154816,0.016392,-0.091993,-0.034886
25.252207,0.007316,-0.007498,-0.009761,-0.036281,-0.005455,-0.052766,-1.021634,0.459211,1.155375,0.016210,-0.092021,-0.035150
25.258207,0.007311,-0.007461,-0.009761,-0.036135,-0.005456,-0.052766,-1.022196,0.459372,1.156045,0.015993,-0.092053,-0.035467
25.263206,0.007306,-0.007430,-0.009761,-0.035963,-0.005407,-0.052766,-1.022664,0.459507,1.156603,0.015814,-0.092080,-0.035730
25.268206,-0.057173,-0.003781,-0.006268,-0.019057,0.236406,0.068800,-1.023133,0.459641,1.157161,0.015718,-0.090898,-0.035386
25.274206,-0.056931,-0.003762,-0.006267,-0.018980,0.235488,0.068800,-1.023698,0.459803,1.157831,0.015604,-0.089485,-0.034974
25.279205,-0.056730,-0.003746,-0.006265,-0.018890,0.234334,0.068800,-1.024170,0.459937,1.158388,0.015510,-0.088314,-0.034630
25.284204,-0.027304,0.005250,-0.002625,-0.037374,0.096231,0.007916,-1.024643,0.460071,1.158946,0.015323,-0.087833,-0.034590
25.290205,-0.027205,0.005288,-0.002624,-0.037174,0.095873,0.007916,-1.025212,0.460232,1.159615,0.015100,-0.087257,-0.034543
25.295204,-0.027123,0.005320,-0.002624,-0.037045,0.095388,0.007917,-1.025687,0.460367,1.160172,0.014915,-0.086780,-0.034503
25.300203,-0.027042,0.005351,-0.002624,-0.036897,0.095007,0.007918,-1.026162,0.460502,1.160730,0.014730,-0.086305,-0.034463
25.306204,-0.015671,-0.011364,-0.017582,-0.054690,-0.019000,0.007994,-1.026733,0.460663,1.161398,0.014402,-0.086419,-0.034415
25.311203,-0.015687,-0.011317,-0.017582,-0.054429,-0.018983,0.007994,-1.027210,0.460798,1.161955,0.014130,-0.086514,-0.034375
25.316202,-0.015703,-0.011271,-0.017582,-0.054211,-0.018906,0.007995,-1.027686,0.460932,1.162511,0.013859,-0.086609,-0.034336
25.322203,-0.015722,-0.011216,-0.017582,-0.053994,-0.018755,0.007995,-1.028259,0.461092,1.163177,0.013535,-0.086721,-0.034288
25.327202,-0.022788,0.010254,-0.012197,0.107680,0.135858,0.068907,-1.028737,0.461226,1.163733,0.014073,-0.086042,-0.033943
25.332201,-0.022672,0.010162,-0.012197,0.107249,0.135315,0.068907,-1.029215,0.461359,1.164287,0.014610,-0.085366,-0.033598
25.337200,-0.022557,0.010071,-0.012197,0.106821,0.134775,0.068906,-1.029694,0.461494,1.164842,0.015144,-0.084692,-0.033254
25.342199,-0.022442,0.009980,-0.012197,0.106394,0.134236,0.068906,-1.030173,0.461628,1.165396,0.015676,-0.084020,-0.032909
25.347198,-0.011629,-0.009105,0.006378,-0.104738,0.083423,0.068728,-1.030653,0.461762,1.165951,0.015152,-0.083603,-0.032566
25.351198,-0.011572,-0.009034,0.006378,-0.104369,0.083112,0.068728,-1.031037,0.461870,1.166394,0.014735,-0.083271,-0.032291
25.357199,-0.011487,-0.008927,0.006378,-0.103936,0.082801,0.068728,-1.031614,0.462031,1.167059,0.014111,-0.082774,-0.031878
25.363199,0.023117,-0.009434,-0.003751,-0.106217,-0.140408,-0.052870,-1.032190,0.462191,1.167725,0.013474,-0.083617,-0.032196
25.368198,0.022997,-0.009344,-0.003751,-0.105757,-0.139761,-0.052870,-1.032670,0.462325,1.168279,0.012945,-0.084315,-0.032460
25.374199,0.022854,-0.009236,-0.003750,-0.105284,-0.139177,-0.052871,-1.033244,0.462484,1.168944,0.012313,-0.085150,-0.032777
25.380199,0.022712,-0.009128,-0.003750,-0.104779,-0.138509,-0.052871,-1.033818,0.462644,1.169610,0.011685,-0.085981,-0.033095
25.385199,-0.005452,0.011202,0.012382,0.051356,-0.006346,-0.052780,-1.034296,0.462777,1.170164,0.011941,-0.086013,-0.033358
25.390198,-0.005458,0.011159,0.012382,0.051151,-0.006320,-0.052781,-1.034774,0.462910,1.170719,0.012197,-0.086045,-0.033622
25.396198,-0.005464,0.011106,0.012382,0.050947,-0.006269,-0.052781,-1.035348,0.463070,1.171385,0.012503,-0.086082,-0.033939
25.401197,-0.005470,0.011063,0.012382,0.050702,-0.006264,-0.052781,-1.035827,0.463204,1.171940,0.012756,-0.086114,-0.034203
25.407198,-0.022765,-0.018118,0.003965,-0.146931,0.074969,-0.052871,-1.036401,0.463364,1.172606,0.011875,-0.085664,-0.034520
25.413198,-0.022688,-0.017968,0.003965,-0.146226,0.074610,-0.052870,-1.036977,0.463524,1.173273,0.010997,-0.085216,-0.034837
25.418198,-0.022624,-0.017843,0.003965,-0.145575,0.074227,-0.052869,-1.037457,0.463657,1.173829,0.010269,-0.084845,-0.035102
25.423197,-0.002886,0.014371,0.023165,0.126825,-0.018428,0.008101,-1.037937,0.463789,1.174385,0.010904,-0.084937,-0.035061
25.429197,-0.002905,0.014241,0.023166,0.126271,-0.018329,0.008101,-1.038514,0.463949,1.175053,0.011661,-0.085047,-0.035013
25.434196,-0.002921,0.014133,0.023166,0.125713,-0.018267,0.008101,-1.038995,0.464082,1.175611,0.012290,-0.085139,-0.034972
25.438196,-0.002933,0.014047,0.023166,0.125258,-0.018219,0.008101,-1.039379,0.464189,1.176057,0.012791,-0.085211,-0.034940
25.444197,-0.017747,0.002674,-0.010396,0.011388,0.112291,0.008024,-1.039956,0.464350,1.176726,0.012859,-0.084538,-0.034892
25.449196,-0.017651,0.002664,-0.010396,0.011333,0.111775,0.008024,-1.040438,0.464484,1.177284,0.012916,-0.083979,-0.034851
25.455196,-0.017537,0.002652,-0.010396,0.011289,0.111306,0.008024,-1.041016,0.464645,1.177953,0.012984,-0.083311,-0.034803
25.460196,-0.017442,0.002643,-0.010396,0.011233,0.110795,0.008024,-1.041499,0.464779,1.178510,0.013040,-0.082757,-0.034763
25.465195,-0.005500,-0.015867,0.002792,-0.075705,-0.006116,0.068802,-1.041981,0.464913,1.179067,0.012661,-0.082788,-0.034419
25.470194,-0.005506,-0.015803,0.002792,-0.075403,-0.006092,0.068802,-1.042464,0.465046,1.179624,0.012284,-0.082818,-0.034075
25.476194,-0.005512,-0.015726,0.002792,-0.075101,-0.006041,0.068802,-1.043044,0.465206,1.180293,0.011834,-0.082854,-0.033662
25.481194,-0.018059,-0.021621,0.011756,-0.102593,0.052697,0.068802,-1.043527,0.465339,1.180850,0.011321,-0.082591,-0.033318
25.486193,-0.018014,-0.021533,0.011756,-0.102183,0.052487,0.068803,-1.044011,0.465471,1.181408,0.010810,-0.082328,-0.032974
25.492193,-0.017960,-0.021429,0.011756,-0.101774,0.052304,0.068803,-1.044592,0.465629,1.182077,0.010199,-0.082015,-0.032561
25.497192,-0.017915,-0.021342,0.011760,-0.101287,0.052027,0.068803,-1.045076,0.465760,1.182636,0.009693,-0.081754,-0.032217
25.502192,0.005399,-0.008743,0.011794,-0.042176,-0.057184,0.008012,-1.045561,0.465890,1.183194,0.009482,-0.082040,-0.032177
25.508192,0.005340,-0.008700,0.011794,-0.042006,-0.056929,0.008012,-1.046143,0.466046,1.183865,0.009230,-0.082382,-0.032129
25.513191,0.005291,-0.008664,0.011793,-0.041806,-0.056682,0.008012,-1.046628,0.466176,1.184424,0.009021,-0.082665,-0.032089
25.519192,0.005233,-0.008621,0.011793,-0.041638,-0.056430,0.008013,-1.047209,0.466332,1.185096,0.008771,-0.083004,-0.032041
25.524191,-0.007276,0.008719,0.009982,0.039673,0.062994,0.008022,-1.047694,0.466462,1.185655,0.008969,-0.082689,-0.032001
25.528191,-0.007233,0.008692,0.009983,0.039514,0.062765,0.008022,-1.048081,0.466566,1.186104,0.009127,-0.082438,-0.031969
25.533190,-0.007180,0.008658,0.009983,0.039389,0.062541,0.008022,-1.048566,0.466696,1.186664,0.009324,-0.082125,-0.031929
25.539190,-0.001796,-0.012899,-0.010973,-0.001045,-0.023485,0.008100,-1.049148,0.466852,1.187336,0.009318,-0.082266,-0.031880
25.544189,-0.001816,-0.012898,-0.010973,-0.000993,-0.023398,0.008100,-1.049633,0.466982,1.187896,0.009313,-0.082383,-0.031840
25.549189,-0.001836,-0.012898,-0.010974,-0.000989,-0.023305,0.008100,-1.050118,0.467111,1.188456,0.009308,-0.082500,-0.031799
25.555189,-0.001860,-0.012897,-0.010974,-0.001033,-0.023185,0.008100,-1.050700,0.467266,1.189127,0.009302,-0.082639,-0.031751
25.560188,-0.005486,-0.019406,0.005788,-0.092187,-0.006175,0.008013,-1.051185,0.467395,1.189686,0.008841,-0.082670,-0.031711
25.565187,-0.005491,-0.019327,0.005788,-0.091818,-0.006150,0.008013,-1.051671,0.467523,1.190246,0.008382,-0.082700,-0.031671
25.569187,-0.005496,-0.019264,0.005789,-0.091453,-0.006151,0.008013,-1.052059,0.467625,1.190693,0.008016,-0.082725,-0.031639
25.575188,-0.005502,-0.019171,0.005789,-0.091159,-0.006079,0.008013,-1.052642,0.467778,1.191365,0.007469,-0.082761,-0.031590
25.581188,-0.025760,0.019672,0.012353,0.091011,0.088880,0.008013,-1.053225,0.467930,1.192037,0.008015,-0.082228,-0.031542
25.587189,-0.025669,0.019579,0.012353,0.090575,0.088455,0.008013,-1.053809,0.468084,1.192710,0.008559,-0.081697,-0.031494
25.592188,-0.025593,0.019502,0.012353,0.090139,0.088005,0.008012,-1.054297,0.468212,1.193270,0.009009,-0.081257,-0.031454
25.598188,0.020388,-0.009818,0.001036,-0.047299,-0.127586,0.008013,-1.054882,0.468366,1.193943,0.008725,-0.082023,-0.031406
25.604189,0.020258,-0.009769,0.001036,-0.047072,-0.126974,0.008013,-1.055466,0.468520,1.194616,0.008443,-0.082785,-0.031358
25.609188,0.020149,-0.009729,0.001036,-0.046848,-0.126391,0.008013,-1.055952,0.468648,1.195177,0.008209,-0.083417,-0.031318
25.614187,0.020042,-0.009689,0.001037,-0.046661,-0.125886,0.008013,-1.056438,0.468776,1.195738,0.007975,-0.084046,-0.031278
25.619186,-0.008124,0.014818,0.026750,0.068095,0.006111,0.008013,-1.056924,0.468903,1.196300,0.008316,-0.084016,-0.031238
25.624186,-0.008119,0.014759,0.026750,0.067823,0.006087,0.008013,-1.057410,0.469031,1.196862,0.008655,-0.083985,-0.031198
25.629185,-0.008114,0.014701,0.026750,0.067552,0.006063,0.008012,-1.057896,0.469160,1.197424,0.008993,-0.083955,-0.031158
25.635185,-0.008107,0.014632,0.026750,0.067283,0.006065,0.008012,-1.058480,0.469314,1.198100,0.009397,-0.083918,-0.031110
25.640184,-0.010485,-0.003913,0.017761,-0.019450,0.017211,-0.052779,-1.058966,0.469443,1.198664,0.009299,-0.083832,-0.031374
25.645184,-0.010470,-0.003897,0.017761,-0.019372,0.017142,-0.052779,-1.059453,0.469572,1.199229,0.009202,-0.083747,-0.031637
25.651184,-0.010453,-0.003877,0.017761,-0.019294,0.017100,-0.052779,-1.060038,0.469727,1.199907,0.009087,-0.083644,-0.031954
25.656183,-0.010438,-0.003860,0.017761,-0.019202,0.016993,-0.052779,-1.060525,0.469856,1.200472,0.008991,-0.083559,-0.032218
25.661182,-0.000258,-0.005039,-0.000191,-0.024856,-0.030677,0.008012,-1.061013,0.469984,1.201038,0.008866,-0.083712,-0.032178
25.666182,-0.000284,-0.005018,-0.000191,-0.024757,-0.030555,0.008013,-1.061500,0.470113,1.201603,0.008743,-0.083865,-0.032138
25.672182,-0.000316,-0.004993,-0.000191,-0.024657,-0.030406,0.008013,-1.062085,0.470267,1.202282,0.008595,-0.084048,-0.032090
25.677181,-0.008119,-0.000198,0.017765,-0.002237,0.006117,0.068804,-1.062573,0.470395,1.202848,0.008583,-0.084017,-0.031746
25.681181,-0.008115,-0.000197,0.017765,-0.002229,0.006067,0.068804,-1.062963,0.470498,1.203301,0.008575,-0.083993,-0.031471
25.687181,-0.008109,-0.000195,0.017765,-0.002219,0.006100,0.068804,-1.063549,0.470651,1.203981,0.008561,-0.083956,-0.031058
25.694181,-0.008102,-0.000192,0.017765,-0.002208,0.006097,0.068804,-1.064233,0.470831,1.204775,0.008546,-0.083914,-0.030576
25.699181,-0.001528,0.012877,0.017776,0.119862,-0.024765,0.008101,-1.064721,0.470959,1.205343,0.009145,-0.084037,-0.030536
25.704180,-0.001550,0.012774,0.017776,0.119383,-0.024666,0.008101,-1.065210,0.471088,1.205911,0.009742,-0.084161,-0.030495
25.709179,-0.001571,0.012672,0.017777,0.118905,-0.024567,0.008101,-1.065698,0.471217,1.206480,0.010337,-0.084284,-0.030455
25.715179,-0.001596,0.012550,0.017777,0.118383,-0.024443,0.008101,-1.066285,0.471372,1.207163,0.011047,-0.084430,-0.030406
25.720179,-0.014719,-0.015522,-0.005603,-0.074061,0.037193,0.008011,-1.066773,0.471502,1.207732,0.010676,-0.084244,-0.030366
25.726179,-0.014681,-0.015446,-0.005603,-0.073764,0.037071,0.008012,-1.067361,0.471657,1.208416,0.010234,-0.084022,-0.030318
25.731178,-0.014650,-0.015383,-0.005603,-0.073412,0.036867,0.008012,-1.067850,0.471785,1.208985,0.009867,-0.083837,-0.030278
25.736177,-0.030197,0.006754,0.015338,0.030467,0.048752,-0.052790,-1.068340,0.471913,1.209554,0.010019,-0.083594,-0.030542
25.741177,-0.030156,0.006728,0.015338,0.030346,0.048558,-0.052790,-1.068831,0.472042,1.210123,0.010171,-0.083351,-0.030806
25.747177,-0.030106,0.006697,0.015338,0.030226,0.048439,-0.052790,-1.069421,0.472197,1.210807,0.010352,-0.083060,-0.031122
25.752176,-0.030065,0.006671,0.015339,0.030080,0.048133,-0.052791,-1.069914,0.472326,1.211378,0.010503,-0.082820,-0.031386
25.757175,-0.037120,-0.010049,0.002750,-0.048340,0.142179,0.008012,-1.070407,0.472454,1.211949,0.010261,-0.082109,-0.031346
25.763176,-0.036975,-0.010000,0.002750,-0.048146,0.141638,0.008012,-1.071001,0.472609,1.212633,0.009972,-0.081259,-0.031298
25.767176,-0.036878,-0.009967,0.002750,-0.047917,0.140907,0.008012,-1.071397,0.472712,1.213090,0.009780,-0.080695,-0.031266
25.773176,-0.036734,-0.009918,0.002751,-0.047762,0.140509,0.008012,-1.071992,0.472865,1.213775,0.009494,-0.079852,-0.031218
25.779177,-0.025216,0.008002,0.018341,0.036308,0.147062,0.008022,-1.072589,0.473019,1.214460,0.009712,-0.078970,-0.031170
25.785177,-0.025065,0.007964,0.018341,0.036134,0.146357,0.008023,-1.073187,0.473173,1.215147,0.009928,-0.078092,-0.031122
25.791178,-0.024915,0.007927,0.018341,0.035960,0.145655,0.008023,-1.073785,0.473327,1.215833,0.010144,-0.077218,-0.031074
25.796177,-0.017027,-0.012385,0.002778,-0.059176,0.108768,-0.052769,-1.074284,0.473456,1.216406,0.009848,-0.076674,-0.031338
25.801176,-0.016934,-0.012334,0.002778,-0.058939,0.108333,-0.052769,-1.074784,0.473584,1.216979,0.009554,-0.076132,-0.031601
25.806175,-0.016842,-0.012284,0.002778,-0.058704,0.107900,-0.052769,-1.075284,0.473712,1.217551,0.009260,-0.075593,-0.031865
25.811174,-0.016750,-0.012234,0.002778,-0.058470,0.107469,-0.052769,-1.075785,0.473840,1.218124,0.008968,-0.075055,-0.032129
25.816174,-0.015526,0.017040,0.022548,0.078523,0.040786,0.008012,-1.076286,0.473967,1.218697,0.009360,-0.074852,-0.032089
25.821173,-0.015492,0.016972,0.022548,0.078209,0.040624,0.008012,-1.076787,0.474096,1.219271,0.009751,-0.074648,-0.032049
25.827173,-0.015450,0.016892,0.022548,0.077898,0.040488,0.008012,-1.077389,0.474250,1.219960,0.010219,-0.074405,-0.032001
25.833174,-0.015408,0.016812,0.022548,0.077525,0.040294,0.008012,-1.077992,0.474405,1.220650,0.010684,-0.074164,-0.031953
25.837173,-0.022486,0.014975,0.008764,0.068939,0.134211,0.008023,-1.078394,0.474508,1.221110,0.010960,-0.073627,-0.031921
25.842173,-0.022371,0.014916,0.008764,0.068720,0.133759,0.008023,-1.078898,0.474638,1.221686,0.011303,-0.072958,-0.031881
25.848173,-0.022234,0.014846,0.008765,0.068447,0.133202,0.008024,-1.079502,0.474794,1.222377,0.011714,-0.072159,-0.031833
25.853172,-0.022121,0.014787,0.008766,0.068118,0.132586,0.008024,-1.080007,0.474925,1.222953,0.012055,-0.071496,-0.031792
25.858171,0.010159,-0.000146,-0.004971,-0.062688,-0.079509,0.007935,-1.080511,0.475056,1.223529,0.011741,-0.071893,-0.031753
25.864172,0.010077,-0.000082,-0.004972,-0.062388,-0.079165,0.007935,-1.081117,0.475213,1.224220,0.011367,-0.072368,-0.031705
25.869171,0.010010,-0.000028,-0.004972,-0.062138,-0.078812,0.007934,-1.081621,0.475344,1.224796,0.011056,-0.072763,-0.031665
25.874170,0.007560,0.022042,0.002216,0.102151,-0.067322,0.008011,-1.082124,0.475475,1.225372,0.011567,-0.073099,-0.031625
25.880171,0.007491,0.021938,0.002216,0.101744,-0.067027,0.008011,-1.082729,0.475633,1.226063,0.012177,-0.073501,-0.031577
25.886171,0.007422,0.021833,0.002217,0.101257,-0.066706,0.008010,-1.083333,0.475792,1.226754,0.012785,-0.073902,-0.031529
25.891171,0.007366,0.021747,0.002217,0.100770,-0.066412,0.008010,-1.083836,0.475925,1.227330,0.013289,-0.074234,-0.031489
25.897171,0.009728,0.007338,0.008206,0.033238,-0.016708,0.008024,-1.084440,0.476085,1.228022,0.013488,-0.074334,-0.031441
25.902170,0.009714,0.007309,0.008206,0.033078,-0.016606,0.008024,-1.084942,0.476218,1.228598,0.013654,-0.074417,-0.031401
25.907169,0.009700,0.007281,0.008206,0.032946,-0.016540,0.008025,-1.085445,0.476352,1.229174,0.013818,-0.074500,-0.031361
25.912169,0.009686,0.007253,0.008206,0.032814,-0.016474,0.008025,-1.085947,0.476486,1.229751,0.013982,-0.074582,-0.031321
25.917168,0.003097,-0.016630,0.008192,-0.079116,0.014402,0.008024,-1.086449,0.476620,1.230328,0.013587,-0.074510,-0.031281
25.923168,0.003112,-0.016549,0.008192,-0.078799,0.014322,0.008024,-1.087051,0.476780,1.231021,0.013114,-0.074424,-0.031232
25.928167,0.003124,-0.016482,0.008192,-0.078423,0.014276,0.008024,-1.087553,0.476912,1.231598,0.012722,-0.074353,-0.031192
25.934168,-0.005800,-0.019439,0.005784,-0.031505,0.056107,-0.052689,-1.088155,0.477071,1.232291,0.012533,-0.074016,-0.031508
25.939167,-0.005752,-0.019412,0.005784,-0.031306,0.055861,-0.052689,-1.088657,0.477203,1.232869,0.012376,-0.073737,-0.031772
25.944166,-0.005704,-0.019385,0.005784,-0.031182,0.055637,-0.052689,-1.089160,0.477334,1.233447,0.012220,-0.073458,-0.032035
25.949165,-0.005657,-0.019358,0.005784,-0.031057,0.055415,-0.052690,-1.089662,0.477465,1.234025,0.012065,-0.073181,-0.032299
25.953165,0.005110,-0.013287,-0.011568,-0.124275,-0.055804,-0.052858,-1.090064,0.477570,1.234488,0.011568,-0.073405,-0.032510
25.958164,0.005062,-0.013181,-0.011567,-0.123828,-0.055599,-0.052858,-1.090566,0.477700,1.235065,0.010949,-0.073683,-0.032775
25.964165,0.005006,-0.013055,-0.011567,-0.123283,-0.055351,-0.052858,-1.091169,0.477856,1.235758,0.010209,-0.074015,-0.033092
25.969164,0.004958,-0.012950,-0.011567,-0.122741,-0.055111,-0.052858,-1.091671,0.477985,1.236336,0.009596,-0.074290,-0.033356
25.975164,0.016189,0.003851,0.024383,-0.043974,-0.107644,0.007933,-1.092273,0.478140,1.237028,0.009332,-0.074936,-0.033308
25.980164,0.016097,0.003889,0.024383,-0.043813,-0.107154,0.007932,-1.092774,0.478270,1.237606,0.009113,-0.075472,-0.033269
25.985163,0.016006,0.003926,0.024383,-0.043638,-0.106726,0.007932,-1.093275,0.478400,1.238185,0.008894,-0.076006,-0.033229
25.991163,0.005199,0.005172,0.001613,-0.037731,-0.056240,0.007932,-1.093876,0.478555,1.238880,0.008668,-0.076343,-0.033181
25.996162,0.005151,0.005205,0.001613,-0.037599,-0.055996,0.007932,-1.094376,0.478685,1.239459,0.008480,-0.076623,-0.033142
26.002163,0.005094,0.005243,0.001613,-0.037399,-0.055746,0.007931,-1.094976,0.478841,1.240154,0.008256,-0.076957,-0.033094
26.006163,0.005056,0.005269,0.001613,-0.037318,-0.055531,0.007931,-1.095376,0.478945,1.240617,0.008106,-0.077180,-0.033062
26.011162,-0.000915,0.004706,0.009390,-0.039918,0.033241,0.007940,-1.095876,0.479075,1.241196,0.007907,-0.077013,-0.033023
26.015162,-0.000893,0.004734,0.009390,-0.039808,0.033131,0.007940,-1.096277,0.479180,1.241660,0.007748,-0.076881,-0.032991
26.020161,-0.000864,0.004768,0.009390,-0.039630,0.033002,0.007940,-1.096777,0.479310,1.242239,0.007549,-0.076716,-0.032951
26.026161,-0.000830,0.004808,0.009390,-0.039422,0.032847,0.007940,-1.097377,0.479467,1.242935,0.007313,-0.076519,-0.032904
26.031160,-0.012163,0.007236,-0.007993,-0.028036,0.025257,0.007933,-1.097877,0.479598,1.243515,0.007173,-0.076392,-0.032864
