time,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
5.277996,-0.074039,0.018939,-2.260269,0.016203,-0.062393,-0.030308
5.292996,-0.074610,0.019014,-2.273268,0.016443,-0.061315,-0.031124
5.306996,-0.075142,0.019070,-2.285451,0.015814,-0.062011,-0.031037
5.321996,-0.075706,0.019117,-2.298551,0.015140,-0.063668,-0.030943
5.336996,-0.076262,0.019149,-2.311697,0.014466,-0.065326,-0.030849
5.350996,-0.076780,0.019168,-2.324006,0.014690,-0.066022,-0.031612
5.365995,-0.077331,0.019176,-2.337238,0.014930,-0.065856,-0.032429
5.380995,-0.077880,0.019170,-2.350517,0.014257,-0.065689,-0.032335
5.394995,-0.078395,0.019152,-2.362951,0.013629,-0.065534,-0.032247
5.409995,-0.078953,0.019121,-2.376311,0.012956,-0.066279,-0.033065
5.424995,-0.079515,0.019080,-2.389699,0.013195,-0.066114,-0.032970
5.439995,-0.080082,0.019033,-2.403113,0.013434,-0.065948,-0.032875
5.453995,-0.080617,0.018987,-2.415660,0.013657,-0.065793,-0.032786
5.468995,-0.081194,0.018936,-2.429134,0.013897,-0.065627,-0.033603
5.483994,-0.081777,0.018884,-2.442641,0.015048,-0.066373,-0.034419
5.497994,-0.082332,0.018837,-2.455277,0.016122,-0.067070,-0.035181
5.512994,-0.082936,0.018787,-2.468842,0.016360,-0.068728,-0.035086
5.526994,-0.083503,0.018743,-2.481522,0.017435,-0.068573,-0.035847
5.541994,-0.084119,0.018702,-2.495133,0.017675,-0.068407,-0.036664
5.555994,-0.084705,0.018670,-2.507864,0.017899,-0.068252,-0.037426
5.570994,-0.085341,0.018643,-2.521533,0.019050,-0.068087,-0.037330
5.586994,-0.086029,0.018622,-2.536145,0.019304,-0.068883,-0.037229
5.601994,-0.086675,0.018611,-2.549870,0.019545,-0.067805,-0.038046
5.616993,-0.087318,0.018616,-2.563618,0.019785,-0.066727,-0.038862
5.631993,-0.087959,0.018631,-2.577394,0.020024,-0.066561,-0.038767
5.646993,-0.088604,0.018656,-2.591204,0.019351,-0.066395,-0.038673
5.661993,-0.089257,0.018693,-2.605048,0.018678,-0.066228,-0.038579
5.675993,-0.089874,0.018739,-2.618000,0.018049,-0.066073,-0.037640
5.690993,-0.090539,0.018802,-2.631902,0.018289,-0.065907,-0.038457
5.705993,-0.091208,0.018876,-2.645830,0.018528,-0.065742,-0.038362
5.719993,-0.091832,0.018952,-2.658858,0.018751,-0.065587,-0.038273
5.733993,-0.092452,0.019033,-2.671919,0.018974,-0.065432,-0.038184
5.748992,-0.093115,0.019123,-2.685952,0.018301,-0.065266,-0.038090
5.763992,-0.093782,0.019216,-2.700026,0.017628,-0.065099,-0.037996
5.777992,-0.094406,0.019306,-2.713198,0.017001,-0.064944,-0.038759
5.792992,-0.095076,0.019403,-2.727345,0.016328,-0.065689,-0.039577
5.806992,-0.095700,0.019491,-2.740589,0.015701,-0.064682,-0.040341
5.821992,-0.096365,0.019581,-2.754832,0.015030,-0.063604,-0.041158
5.836992,-0.097033,0.019666,-2.769128,0.014357,-0.064349,-0.041064
5.851992,-0.097708,0.019744,-2.783476,0.014595,-0.065095,-0.040969
5.866992,-0.098385,0.019814,-2.797870,0.014833,-0.065841,-0.040875
5.880991,-0.099011,0.019872,-2.811344,0.015055,-0.066538,-0.040786
5.895991,-0.099676,0.019925,-2.825826,0.015294,-0.066372,-0.040691
5.910991,-0.100338,0.019966,-2.840364,0.015534,-0.065294,-0.040596
5.924991,-0.100954,0.019995,-2.853987,0.015757,-0.064289,-0.040507
5.939991,-0.101613,0.020015,-2.868636,0.015995,-0.065035,-0.039500
5.954991,-0.102272,0.020024,-2.883332,0.015321,-0.065780,-0.039406
5.969991,-0.102933,0.020024,-2.898070,0.014649,-0.064702,-0.039312
5.983991,-0.103551,0.020018,-2.911864,0.014021,-0.063696,-0.039224
5.998991,-0.104216,0.020004,-2.926687,0.014261,-0.062618,-0.039129
6.013990,-0.104889,0.019981,-2.941552,0.015412,-0.062453,-0.039945
6.027990,-0.105523,0.019955,-2.955457,0.015636,-0.062298,-0.040707
6.042990,-0.106208,0.019922,-2.970381,0.015876,-0.062132,-0.041524
6.057990,-0.106899,0.019882,-2.985328,0.016116,-0.061966,-0.042340
6.071990,-0.107551,0.019842,-2.999301,0.016339,-0.061811,-0.042252
6.086990,-0.108258,0.019800,-3.014298,0.016578,-0.061645,-0.042157
6.101990,-0.108971,0.019758,-3.029328,0.014993,-0.062390,-0.042976
6.115990,-0.109644,0.019720,-3.043383,0.015217,-0.062235,-0.043738
6.130990,-0.110373,0.019685,-3.058464,0.015455,-0.062069,-0.042731
6.145989,-0.111110,0.019660,-3.073563,0.015693,-0.061904,-0.041724
6.159989,-0.111799,0.019643,-3.087676,0.015066,-0.061748,-0.042487
6.174989,-0.112543,0.019634,-3.102826,0.014393,-0.061582,-0.042393
6.188989,-0.113246,0.019636,-3.116998,0.013765,-0.061426,-0.042306
6.203989,-0.114005,0.019650,-3.132214,0.014003,-0.062172,-0.042211
6.218989,-0.114767,0.019675,-3.147458,0.014242,-0.062007,-0.042116
6.232989,-0.115482,0.019708,-3.161709,0.013614,-0.062702,-0.042879
6.247989,-0.116248,0.019754,-3.177002,0.012942,-0.063447,-0.043697
6.261989,-0.116964,0.019807,-3.191302,0.013165,-0.063292,-0.044460
6.276989,-0.117734,0.019875,-3.206658,0.011581,-0.064037,-0.045279
6.291988,-0.118505,0.019954,-3.222047,0.010907,-0.064782,-0.045185
6.306988,-0.119280,0.020040,-3.237467,0.010234,-0.065528,-0.045091
6.321988,-0.120062,0.020133,-3.252914,0.010473,-0.066274,-0.045908
6.336988,-0.120850,0.020235,-3.268392,0.009801,-0.066107,-0.046726
6.350988,-0.121587,0.020334,-3.282877,0.010025,-0.065952,-0.047488
6.364988,-0.122326,0.020434,-3.297405,0.010249,-0.065797,-0.048250
6.379988,-0.123119,0.020540,-3.313016,0.009576,-0.066542,-0.049068
6.394988,-0.123912,0.020645,-3.328668,0.009813,-0.068200,-0.048974
6.408988,-0.124650,0.020742,-3.343311,0.010035,-0.069748,-0.048885
6.423987,-0.125439,0.020844,-3.359039,0.009362,-0.070493,-0.049703
6.437987,-0.126175,0.020936,-3.373764,0.009586,-0.070338,-0.050466
6.452987,-0.126965,0.021027,-3.389595,0.010738,-0.070173,-0.051281
6.467987,-0.127755,0.021112,-3.405481,0.011890,-0.070008,-0.052097
6.481987,-0.128491,0.021184,-3.420353,0.011262,-0.070703,-0.052860
6.495987,-0.129231,0.021250,-3.435264,0.011485,-0.070549,-0.052772
6.510987,-0.130031,0.021314,-3.451285,0.011724,-0.070383,-0.052677
6.525987,-0.130836,0.021373,-3.467353,0.012874,-0.071130,-0.052581
6.541986,-0.131697,0.021423,-3.484548,0.013129,-0.070953,-0.052479
6.555986,-0.132452,0.021453,-3.499640,0.013352,-0.070799,-0.052390
6.570986,-0.133267,0.021471,-3.515855,0.013591,-0.070633,-0.052295
6.585986,-0.134088,0.021476,-3.532110,0.013831,-0.070467,-0.053112
6.599986,-0.134858,0.021470,-3.547314,0.014053,-0.071163,-0.053024
6.614986,-0.135687,0.021452,-3.563643,0.013381,-0.070996,-0.053841
6.628986,-0.136466,0.021424,-3.578921,0.012754,-0.070841,-0.054605
6.643986,-0.137309,0.021386,-3.595329,0.013905,-0.070676,-0.054509
6.658986,-0.138160,0.021346,-3.611764,0.015054,-0.071423,-0.053501
6.672986,-0.138963,0.021306,-3.627121,0.016126,-0.072121,-0.052560
6.687985,-0.139832,0.021261,-3.643593,0.016363,-0.072867,-0.051553
6.701985,-0.140651,0.021220,-3.658990,0.016585,-0.073563,-0.051465
6.716985,-0.141537,0.021175,-3.675518,0.016823,-0.074309,-0.051370
6.731985,-0.142434,0.021130,-3.692078,0.017061,-0.075056,-0.051275
6.746985,-0.143342,0.021088,-3.708666,0.018211,-0.075803,-0.051179
6.760985,-0.144196,0.021057,-3.724168,0.018434,-0.076499,-0.051091
6.775985,-0.145117,0.021034,-3.740797,0.018672,-0.077245,-0.050996
6.790985,-0.146042,0.021020,-3.757450,0.017999,-0.077079,-0.050902
6.804985,-0.146911,0.021016,-3.773022,0.017371,-0.076072,-0.050814
6.819984,-0.147848,0.021025,-3.789738,0.016696,-0.076818,-0.049808
6.834984,-0.148793,0.021044,-3.806485,0.016021,-0.077563,-0.048803
6.848984,-0.149680,0.021073,-3.822140,0.017094,-0.077410,-0.047862
6.863984,-0.150631,0.021115,-3.838937,0.016421,-0.077243,-0.047768
6.877984,-0.151523,0.021165,-3.854645,0.016644,-0.077088,-0.047679
6.892984,-0.152483,0.021224,-3.871514,0.016883,-0.076923,-0.047584
6.907984,-0.153449,0.021290,-3.888424,0.017121,-0.076757,-0.046577
6.922984,-0.154418,0.021366,-3.905369,0.017360,-0.076591,-0.046482
6.937984,-0.155392,0.021449,-3.922344,0.017599,-0.076426,-0.046387
6.951983,-0.156304,0.021533,-3.938215,0.017823,-0.076271,-0.047149
6.966983,-0.157285,0.021626,-3.955256,0.018974,-0.076106,-0.047053
6.981983,-0.158266,0.021721,-3.972343,0.019213,-0.075028,-0.046957
6.995983,-0.159182,0.021811,-3.988337,0.019437,-0.074022,-0.046868
7.010983,-0.160166,0.021907,-4.005521,0.019676,-0.074768,-0.047685
7.026983,-0.161213,0.022008,-4.023900,0.019930,-0.075564,-0.047584
7.041983,-0.162191,0.022095,-4.041177,0.019258,-0.075397,-0.048402
7.055983,-0.163102,0.022168,-4.057347,0.018631,-0.075241,-0.049166
7.069983,-0.164010,0.022232,-4.073566,0.018856,-0.075086,-0.049928
7.084982,-0.164982,0.022289,-4.090999,0.019094,-0.074921,-0.049833
7.099982,-0.165957,0.022335,-4.108481,0.019333,-0.075667,-0.049738
7.113982,-0.166870,0.022371,-4.124838,0.019555,-0.076363,-0.049649
7.128982,-0.167849,0.022400,-4.142410,0.018882,-0.076197,-0.049555
7.142982,-0.168759,0.022414,-4.158855,0.019107,-0.075191,-0.050317
7.157982,-0.169729,0.022412,-4.176524,0.019348,-0.074113,-0.051134
7.172982,-0.170698,0.022394,-4.194245,0.019584,-0.074859,-0.050127
7.186982,-0.171609,0.022366,-4.210826,0.019807,-0.075556,-0.050039
7.201982,-0.172584,0.022323,-4.228623,0.020045,-0.076302,-0.049944
7.216981,-0.173551,0.022268,-4.246451,0.020283,-0.077048,-0.049849
7.231981,-0.174519,0.022200,-4.264312,0.020522,-0.076882,-0.049754
7.246981,-0.175495,0.022123,-4.282207,0.020761,-0.077628,-0.050571
7.260981,-0.176414,0.022043,-4.298940,0.020984,-0.078324,-0.051334
7.275981,-0.177408,0.021951,-4.316898,0.021223,-0.079070,-0.051239
7.290981,-0.178409,0.021858,-4.334877,0.021463,-0.078904,-0.052055
7.305981,-0.179419,0.021763,-4.352876,0.021702,-0.078738,-0.051960
7.319981,-0.180373,0.021674,-4.369695,0.021925,-0.078584,-0.051872
7.334980,-0.181402,0.021580,-4.387739,0.022162,-0.078418,-0.050864
7.349980,-0.182438,0.021491,-4.405813,0.022400,-0.079165,-0.050770
7.363980,-0.183412,0.021416,-4.422706,0.022623,-0.079861,-0.050681
7.378980,-0.184456,0.021347,-4.440822,0.022861,-0.080607,-0.050586
7.393980,-0.185502,0.021289,-4.458959,0.023100,-0.081353,-0.051403
7.407980,-0.186482,0.021245,-4.475914,0.022472,-0.081197,-0.051316
7.422980,-0.187538,0.021209,-4.494113,0.021799,-0.081031,-0.051222
7.436980,-0.188529,0.021185,-4.511131,0.021171,-0.081726,-0.051986
7.451980,-0.189598,0.021175,-4.529394,0.022321,-0.082473,-0.051890
7.465980,-0.190602,0.021180,-4.546464,0.022544,-0.082319,-0.051801
7.479980,-0.191607,0.021192,-4.563559,0.022767,-0.082164,-0.051712
7.494979,-0.192685,0.021215,-4.581902,0.022095,-0.081085,-0.051618
7.510979,-0.193839,0.021250,-4.601507,0.021379,-0.080907,-0.052490
7.524979,-0.194854,0.021288,-4.618700,0.020752,-0.080752,-0.053254
7.539979,-0.195948,0.021336,-4.637158,0.020078,-0.081497,-0.053160
7.554979,-0.197045,0.021390,-4.655649,0.020317,-0.081331,-0.053065
7.568979,-0.198070,0.021445,-4.672936,0.019689,-0.081176,-0.052977
7.583979,-0.199169,0.021508,-4.691499,0.019016,-0.081009,-0.052884
7.598979,-0.200272,0.021573,-4.710107,0.019255,-0.080843,-0.052788
7.613978,-0.201378,0.021638,-4.728765,0.018582,-0.080677,-0.052695
7.628978,-0.202484,0.021699,-4.747472,0.018821,-0.080511,-0.052599
7.642978,-0.203514,0.021754,-4.764977,0.019043,-0.080357,-0.052511
7.657978,-0.204617,0.021810,-4.783777,0.018371,-0.080190,-0.052417
7.671978,-0.205647,0.021856,-4.801371,0.017742,-0.080035,-0.052329
7.686978,-0.206749,0.021894,-4.820279,0.017069,-0.079868,-0.052235
7.701978,-0.207851,0.021919,-4.839245,0.017308,-0.079702,-0.052140
7.715978,-0.208882,0.021932,-4.856997,0.017531,-0.079548,-0.052051
7.731977,-0.210059,0.021933,-4.877336,0.017786,-0.079371,-0.051950
7.746977,-0.211159,0.021920,-4.896450,0.018025,-0.079205,-0.051855
7.761977,-0.212257,0.021894,-4.915610,0.018263,-0.079951,-0.051760
7.776977,-0.213357,0.021854,-4.934820,0.018503,-0.078874,-0.051664
7.791977,-0.214458,0.021801,-4.954076,0.017830,-0.079619,-0.052483
7.805977,-0.215488,0.021738,-4.972087,0.017203,-0.080314,-0.053246
7.820977,-0.216594,0.021660,-4.991418,0.017441,-0.081060,-0.053152
7.834977,-0.217627,0.021576,-5.009486,0.017665,-0.080905,-0.053914
7.849977,-0.218732,0.021480,-5.028872,0.016081,-0.080737,-0.054733
7.864976,-0.219835,0.021379,-5.048294,0.014498,-0.080570,-0.055552
7.878976,-0.220866,0.021280,-5.066448,0.014721,-0.080415,-0.055464
7.893976,-0.221978,0.021171,-5.085923,0.014960,-0.080249,-0.055368
7.907976,-0.223022,0.021067,-5.104122,0.015183,-0.080095,-0.055280
7.922976,-0.224147,0.020953,-5.123639,0.014510,-0.080840,-0.056098
7.937976,-0.225283,0.020841,-5.143174,0.014751,-0.079762,-0.056914
7.951976,-0.226350,0.020740,-5.161433,0.014974,-0.079607,-0.056826
7.966976,-0.227497,0.020636,-5.181030,0.015213,-0.079442,-0.056731
7.981976,-0.228653,0.020538,-5.200660,0.015451,-0.079276,-0.055724
7.995975,-0.229736,0.020456,-5.219005,0.015673,-0.079973,-0.055635
8.010976,-0.230898,0.020382,-5.238683,0.015911,-0.080719,-0.055540
8.024976,-0.231979,0.020325,-5.257070,0.016134,-0.080564,-0.055451
8.039976,-0.233141,0.020280,-5.276799,0.016373,-0.080398,-0.055356
8.053976,-0.234231,0.020253,-5.295248,0.016594,-0.081095,-0.054416
8.068976,-0.235406,0.020237,-5.315051,0.016830,-0.081841,-0.053410
8.082976,-0.236510,0.020236,-5.333564,0.017904,-0.082539,-0.053320
8.097977,-0.237699,0.020248,-5.353424,0.017231,-0.083284,-0.054138
8.112977,-0.238888,0.020268,-5.373312,0.018384,-0.082207,-0.054953
8.127977,-0.240080,0.020297,-5.393238,0.019537,-0.081130,-0.055768
8.141977,-0.241195,0.020329,-5.411870,0.021463,-0.080976,-0.056528
8.156978,-0.242395,0.020367,-5.431872,0.021703,-0.079899,-0.056433
8.171978,-0.243601,0.020412,-5.451917,0.021943,-0.078821,-0.056337
8.186978,-0.244813,0.020463,-5.472003,0.022181,-0.079567,-0.056243
8.200978,-0.245944,0.020512,-5.490786,0.022404,-0.080263,-0.057005
8.215979,-0.247157,0.020562,-5.510960,0.022644,-0.081009,-0.057822
8.229979,-0.248294,0.020604,-5.529838,0.022867,-0.081705,-0.058585
8.244979,-0.249513,0.020646,-5.550120,0.022194,-0.081539,-0.058491
8.259979,-0.250732,0.020682,-5.570453,0.021520,-0.082284,-0.058397
8.273979,-0.251875,0.020706,-5.589473,0.020891,-0.082979,-0.058310
8.288980,-0.253099,0.020723,-5.609897,0.020220,-0.082813,-0.059128
8.303980,-0.254319,0.020729,-5.630376,0.020459,-0.082647,-0.059033
8.317980,-0.255458,0.020721,-5.649540,0.019832,-0.082491,-0.059796
8.332980,-0.256682,0.020699,-5.670126,0.019160,-0.082324,-0.060615
8.346980,-0.257827,0.020663,-5.689385,0.018532,-0.083019,-0.061378
8.361980,-0.259059,0.020613,-5.710063,0.017858,-0.083764,-0.061285
8.376981,-0.260294,0.020552,-5.730784,0.018098,-0.084510,-0.062102
8.391981,-0.261534,0.020481,-5.751548,0.018337,-0.085256,-0.062919
8.405981,-0.262694,0.020403,-5.770968,0.018559,-0.085953,-0.062830
8.420981,-0.263940,0.020307,-5.791814,0.018797,-0.086699,-0.062735
8.435982,-0.265187,0.020198,-5.812697,0.019035,-0.087445,-0.062640
8.449982,-0.266353,0.020087,-5.832215,0.019257,-0.088142,-0.062552
8.463982,-0.267524,0.019968,-5.851753,0.019480,-0.087987,-0.062463
8.479981,-0.268874,0.019826,-5.874111,0.020706,-0.087812,-0.061387
8.494982,-0.270151,0.019688,-5.895100,0.021855,-0.087647,-0.060379
8.508982,-0.271353,0.019558,-5.914715,0.021226,-0.088343,-0.060292
8.522982,-0.272564,0.019427,-5.934350,0.021449,-0.088188,-0.060203
8.537982,-0.273866,0.019285,-5.955410,0.021688,-0.088022,-0.060108
8.552982,-0.275174,0.019146,-5.976491,0.022839,-0.087858,-0.060011
8.567983,-0.276487,0.019013,-5.997594,0.023079,-0.087692,-0.060828
8.583982,-0.277897,0.018882,-6.020135,0.023334,-0.087515,-0.060726
8.598983,-0.279226,0.018769,-6.041300,0.023573,-0.087349,-0.060631
8.612983,-0.280472,0.018672,-6.061083,0.024648,-0.087195,-0.061392
8.627983,-0.281812,0.018579,-6.082306,0.025800,-0.087942,-0.062208
8.642983,-0.283153,0.018498,-6.103558,0.026037,-0.088688,-0.062113
8.656983,-0.284403,0.018432,-6.123420,0.026260,-0.089385,-0.062024
8.671984,-0.285744,0.018373,-6.144732,0.025587,-0.089218,-0.061931
8.686984,-0.287090,0.018329,-6.166080,0.025827,-0.089052,-0.062747
8.701984,-0.288443,0.018299,-6.187467,0.026067,-0.088886,-0.063564
8.716985,-0.289803,0.018283,-6.208888,0.026308,-0.088720,-0.064381
8.731985,-0.291169,0.018278,-6.230336,0.026545,-0.089466,-0.064286
8.745985,-0.292449,0.018282,-6.250384,0.025919,-0.089310,-0.065049
8.760985,-0.293826,0.018294,-6.271905,0.025247,-0.089143,-0.065867
8.775986,-0.295208,0.018313,-6.293468,0.025486,-0.088977,-0.065772
8.789986,-0.296502,0.018334,-6.313633,0.025708,-0.089674,-0.065684
8.804986,-0.297890,0.018358,-6.335283,0.025947,-0.090419,-0.066501
8.818986,-0.299186,0.018383,-6.355530,0.026171,-0.091116,-0.067263
8.833986,-0.300576,0.018408,-6.377268,0.026410,-0.090950,-0.067168
8.847986,-0.301873,0.018427,-6.397605,0.025783,-0.089943,-0.067080
8.862987,-0.303264,0.018441,-6.419450,0.025111,-0.088865,-0.066986
8.876987,-0.304563,0.018446,-6.439888,0.024483,-0.088709,-0.066899
8.891987,-0.305954,0.018439,-6.461833,0.024722,-0.088543,-0.066803
8.905987,-0.307250,0.018422,-6.482361,0.024095,-0.088387,-0.067567
8.920987,-0.308635,0.018392,-6.504406,0.023423,-0.088220,-0.068385
8.935987,-0.310019,0.018347,-6.526505,0.022751,-0.087142,-0.068291
8.950988,-0.311404,0.018285,-6.548661,0.022992,-0.086976,-0.069107
8.964988,-0.312699,0.018214,-6.569388,0.023216,-0.086821,-0.069870
8.979988,-0.314087,0.018121,-6.591643,0.023455,-0.086655,-0.069774
8.994988,-0.315479,0.018014,-6.613938,0.023694,-0.086489,-0.069679
9.010988,-0.316965,0.017886,-6.637760,0.023949,-0.086313,-0.069578
9.024988,-0.318266,0.017760,-6.658639,0.024172,-0.086158,-0.069489
9.039989,-0.319663,0.017612,-6.681046,0.024412,-0.085992,-0.070306
9.055988,-0.321161,0.017444,-6.704985,0.024667,-0.085815,-0.070204
9.069988,-0.322477,0.017288,-6.725954,0.025740,-0.086513,-0.070114
9.084989,-0.323891,0.017111,-6.748437,0.026890,-0.087260,-0.070018
9.099989,-0.325311,0.016927,-6.770943,0.027128,-0.088007,-0.069923
9.113989,-0.326642,0.016753,-6.791973,0.026500,-0.087851,-0.069836
9.128989,-0.328074,0.016567,-6.814533,0.026736,-0.089509,-0.069741
9.143990,-0.329512,0.016382,-6.837123,0.026973,-0.091167,-0.069647
9.157990,-0.330860,0.016211,-6.858229,0.028046,-0.092715,-0.070409
9.171989,-0.332215,0.016046,-6.879354,0.028269,-0.092561,-0.070320
9.186990,-0.333676,0.015875,-6.902008,0.028508,-0.092395,-0.070225
9.201990,-0.335145,0.015710,-6.924687,0.028746,-0.093141,-0.070130
9.215990,-0.336520,0.015564,-6.945883,0.028969,-0.092987,-0.070041
9.230990,-0.338001,0.015421,-6.968626,0.030120,-0.092822,-0.069944
9.245991,-0.339492,0.015294,-6.991400,0.031271,-0.092658,-0.069848
9.259991,-0.340889,0.015190,-7.012682,0.031493,-0.093354,-0.069759
9.274991,-0.342387,0.015089,-7.035513,0.030819,-0.094099,-0.069666
9.289991,-0.343886,0.015001,-7.058378,0.030145,-0.094844,-0.069573
9.304992,-0.345386,0.014923,-7.081282,0.030384,-0.095590,-0.070390
9.320992,-0.346991,0.014856,-7.105757,0.030640,-0.094441,-0.070288
9.334991,-0.348398,0.014808,-7.127204,0.030863,-0.094286,-0.070199
9.349992,-0.349907,0.014768,-7.150209,0.031102,-0.094121,-0.070104
9.364992,-0.351420,0.014737,-7.173244,0.032254,-0.093956,-0.070919
9.379992,-0.352936,0.014713,-7.196318,0.032493,-0.093790,-0.070823
9.393992,-0.354350,0.014695,-7.217893,0.031864,-0.094485,-0.070736
9.408993,-0.355869,0.014677,-7.241053,0.031190,-0.095231,-0.070643
9.423993,-0.357392,0.014660,-7.264254,0.031429,-0.095976,-0.071460
9.438993,-0.358919,0.014639,-7.287496,0.031671,-0.094898,-0.072276
9.453994,-0.360449,0.014613,-7.310783,0.031912,-0.093820,-0.073092
9.467994,-0.361874,0.014583,-7.332562,0.031286,-0.093664,-0.073856
9.482994,-0.363395,0.014539,-7.355948,0.032438,-0.093499,-0.074671
9.497994,-0.364910,0.014485,-7.379387,0.032676,-0.094246,-0.074576
9.511994,-0.366320,0.014423,-7.401308,0.032898,-0.094942,-0.074488
9.526995,-0.367829,0.014345,-7.424839,0.034048,-0.094778,-0.074391
9.541995,-0.369336,0.014255,-7.448417,0.034287,-0.094612,-0.074296
9.555995,-0.370744,0.014157,-7.470471,0.034510,-0.094457,-0.074207
9.570995,-0.372255,0.014038,-7.494155,0.034749,-0.094292,-0.074112
9.585996,-0.373769,0.013905,-7.517888,0.034988,-0.094126,-0.074017
9.599996,-0.375184,0.013765,-7.540075,0.035211,-0.093972,-0.073928
9.614996,-0.376704,0.013599,-7.563885,0.035450,-0.093806,-0.073833
9.629996,-0.378226,0.013420,-7.587734,0.035689,-0.093640,-0.073737
9.644997,-0.379752,0.013231,-7.611621,0.035928,-0.093475,-0.073642
9.659997,-0.381288,0.013035,-7.635544,0.036168,-0.092397,-0.073546
9.675997,-0.382939,0.012816,-7.661102,0.036424,-0.091248,-0.073444
9.690997,-0.384495,0.012604,-7.685093,0.036661,-0.092906,-0.073350
9.705997,-0.386052,0.012386,-7.709108,0.036899,-0.093652,-0.073255
9.720998,-0.387613,0.012168,-7.733146,0.038048,-0.094400,-0.073159
9.734998,-0.389078,0.011963,-7.755606,0.039121,-0.095097,-0.073069
9.748998,-0.390549,0.011759,-7.778089,0.039344,-0.094943,-0.072980
9.763998,-0.392129,0.011543,-7.802204,0.040494,-0.095690,-0.072884
9.777998,-0.393612,0.011346,-7.824734,0.041567,-0.096388,-0.072794
9.792998,-0.395206,0.011141,-7.848896,0.041805,-0.097134,-0.072700
9.806998,-0.396694,0.010959,-7.871465,0.042880,-0.096130,-0.072609
9.821999,-0.398288,0.010774,-7.895674,0.042209,-0.095962,-0.073427
9.836999,-0.399886,0.010602,-7.919916,0.041537,-0.095795,-0.074245
9.851999,-0.401488,0.010445,-7.944191,0.041775,-0.096541,-0.074150
9.867000,-0.403097,0.010301,-7.968496,0.042014,-0.097287,-0.074968
9.882000,-0.404707,0.010170,-7.992829,0.041341,-0.097120,-0.074874
9.897000,-0.406318,0.010052,-8.017191,0.040668,-0.096953,-0.074780
9.912001,-0.407929,0.009945,-8.041585,0.039997,-0.095874,-0.074686
9.927001,-0.409548,0.009849,-8.066013,0.039325,-0.095707,-0.075504
9.942001,-0.411176,0.009760,-8.090477,0.038654,-0.095540,-0.076322
9.957002,-0.412813,0.009682,-8.114977,0.039805,-0.096286,-0.077138
9.971002,-0.414346,0.009614,-8.137873,0.039175,-0.097833,-0.077051
9.986002,-0.415992,0.009547,-8.162438,0.039414,-0.098579,-0.077869
10.000002,-0.417536,0.009491,-8.185405,0.039637,-0.099275,-0.078631
10.014002,-0.419086,0.009437,-8.208410,0.039860,-0.099971,-0.079394
10.029002,-0.420752,0.009378,-8.233106,0.040097,-0.100717,-0.078388
10.044003,-0.422419,0.009313,-8.257846,0.040334,-0.101464,-0.078293
10.058002,-0.423976,0.009245,-8.280976,0.040556,-0.102160,-0.078205
10.073003,-0.425641,0.009164,-8.305801,0.040795,-0.101995,-0.078109
10.088003,-0.427302,0.009072,-8.330678,0.040122,-0.101828,-0.078016
10.103004,-0.428964,0.008966,-8.355609,0.039449,-0.101661,-0.077922
10.117003,-0.430518,0.008855,-8.378927,0.040526,-0.101506,-0.079534
10.132004,-0.432187,0.008721,-8.403961,0.039852,-0.102252,-0.079441
10.147004,-0.433859,0.008572,-8.429042,0.040090,-0.102998,-0.079346
10.162004,-0.435533,0.008405,-8.454165,0.040327,-0.103744,-0.079251
10.177005,-0.437204,0.008222,-8.479338,0.040566,-0.103579,-0.079156
10.192005,-0.438872,0.008021,-8.504562,0.040805,-0.103413,-0.079061
10.206005,-0.440428,0.007817,-8.528153,0.041028,-0.103258,-0.078972
10.221005,-0.442098,0.007582,-8.553475,0.042178,-0.104006,-0.078875
10.236006,-0.443775,0.007333,-8.578831,0.043329,-0.104753,-0.079691
10.250006,-0.445344,0.007090,-8.602521,0.044405,-0.104599,-0.080452
10.265006,-0.447030,0.006821,-8.627934,0.045557,-0.104434,-0.081266
10.280006,-0.448719,0.006544,-8.653382,0.046708,-0.104270,-0.081169
10.294006,-0.450301,0.006277,-8.677166,0.047782,-0.104116,-0.081079
10.309007,-0.452003,0.005982,-8.702674,0.048934,-0.103040,-0.080981
10.324007,-0.453716,0.005683,-8.728200,0.050086,-0.101964,-0.080883
10.338007,-0.455319,0.005401,-8.752042,0.048606,-0.102658,-0.080798
10.353007,-0.457043,0.005099,-8.777610,0.047933,-0.102491,-0.080705
10.368008,-0.458777,0.004795,-8.803205,0.047260,-0.102324,-0.080611
10.382008,-0.460404,0.004513,-8.827119,0.047483,-0.102170,-0.080522
10.397008,-0.462154,0.004220,-8.852770,0.046810,-0.102003,-0.080428
10.413008,-0.464030,0.003918,-8.880155,0.046092,-0.101825,-0.080328
10.428008,-0.465793,0.003646,-8.905847,0.045420,-0.101658,-0.080235
10.443008,-0.467558,0.003385,-8.931562,0.044744,-0.103315,-0.080142
10.458009,-0.469324,0.003132,-8.957311,0.044981,-0.103150,-0.079135
10.474009,-0.471209,0.002876,-8.984814,0.044262,-0.103945,-0.079036
10.488008,-0.472858,0.002667,-9.008908,0.043633,-0.104640,-0.078949
10.503009,-0.474629,0.002457,-9.034753,0.043872,-0.104475,-0.078854
10.518009,-0.476407,0.002258,-9.060626,0.044111,-0.105220,-0.079671
10.532009,-0.478073,0.002082,-9.084801,0.044335,-0.105916,-0.080434
